REG,DEP,DEPCOM_ARM,LIBCOM,densite,nb_ls,tx_vac,tx_mob
32,02,02492,Monceau-lès-Leups,5.0,9,0.0,22.2222
32,02,02495,Mondrepuis,10.83,46,6.6667,6.6667
32,02,02497,Mons-en-Laonnois,9.14,44,0.0,2.2727
32,02,02498,Montaigu,0.63,2,0.0,0.0
32,02,02502,Montcornet,17.25,102,4.9505,11.8812
32,02,02503,Mont-d'Origny,11.42,39,0.0,8.3333
32,02,02504,Montescourt-Lizerolles,17.45,117,0.8547,12.8205
32,02,02514,Montigny-Lengrain,5.6,16,0.0,0.0
32,02,02517,Montigny-sur-Crécy,5.68,7,0.0,0.0
32,02,02525,Morcourt,8.69,22,4.5455,0.0
32,02,02528,Mortefontaine,0.93,1,0.0,0.0
32,02,02532,Moÿ-de-l'Aisne,0.91,4,0.0,0.0
32,02,02535,Nampcelles-la-Cour,4.29,2,0.0,50.0
32,02,02539,Nauroy,4.66,13,0.0,23.0769
32,02,02540,Nesles-la-Montagne,8.46,41,0.0,4.878
32,02,02543,Neuilly-Saint-Front,15.01,128,5.5556,5.5556
32,02,02544,Neuve-Maison,21.0,55,1.8519,12.963
32,02,02548,La Neuville-lès-Dorengt,0.67,1,0.0,0.0
32,02,02553,Nizy-le-Comte,3.92,4,75.0,0.0
32,02,02554,Nogentel,10.05,49,0.0,0.0
32,02,02555,Nogent-l'Artaud,10.93,93,0.0,3.3708
32,02,02558,Le Nouvion-en-Thiérache,24.07,282,22.3881,4.8507
32,02,02559,Nouvion-et-Catillon,8.44,18,5.5556,11.1111
32,02,02560,Nouvion-le-Comte,7.08,8,0.0,0.0
32,02,02563,Noyales,2.65,2,0.0,0.0
32,02,02564,Noyant-et-Aconin,4.16,15,0.0,0.0
32,02,02569,Oisy,6.14,11,0.0,18.1818
32,02,02571,Omissy,1.7,5,0.0,0.0
32,02,02574,Origny-en-Thiérache,2.63,15,0.0,6.6667
32,02,02575,Origny-Sainte-Benoite,16.34,121,2.5862,13.7931
32,02,02580,Oulchy-le-Château,18.63,63,4.918,8.1967
32,02,02593,Pasly,12.56,58,0.0,5.1724
32,02,02596,Pavant,0.33,1,0.0,0.0
32,02,02602,Pinon,21.56,159,0.0,13.6986
32,02,02608,Plomion,1.36,3,33.3333,33.3333
32,02,02610,Pommiers,7.73,24,0.0,4.1667
32,02,02617,Pouilly-sur-Serre,4.42,9,0.0,0.0
32,02,02619,Prémontré,39.13,90,29.2135,21.3483
32,02,02620,Presles-et-Boves,0.65,1,0.0,0.0
32,02,02629,Puisieux-et-Clanlieu,2.52,3,0.0,33.3333
32,02,02631,Quierzy,4.69,8,0.0,0.0
32,02,02648,Ribemont,9.56,82,0.0,10.8108
32,02,02657,Rougeries,6.7,6,16.6667,16.6667
32,02,02666,Rozoy-sur-Serre,19.22,80,42.3077,7.6923
32,02,02668,Sains-Richaumont,11.73,51,14.0,18.0
32,02,02671,Saint-Aubin,5.36,6,0.0,16.6667
32,02,02676,Saint-Erme-Outre-et-Ramecourt,3.13,22,0.0,9.0909
32,02,02680,Saint-Gobain,7.98,71,0.0,8.6957
32,02,02684,Saint-Michel,11.0,158,7.0513,8.9744
32,02,02687,Saint-Pierre-Aigle,0.74,1,0.0,0.0
32,02,02691,Saint-Quentin,29.0,7546,1.2368,9.106
32,02,02694,Saint-Simon,4.44,11,0.0,0.0
32,02,02703,Seboncourt,0.24,1,0.0,0.0
32,02,02706,Septmonts,5.07,12,0.0,8.3333
32,02,02710,Seraucourt-le-Grand,5.05,15,0.0,0.0
32,02,02713,Seringes-et-Nesles,1.96,2,0.0,50.0
32,02,02714,Sermoise,6.3,9,0.0,11.1111
32,02,02716,Servais,1.59,2,0.0,0.0
32,02,02719,Sinceny,4.73,43,2.439,11.5385
32,02,02720,Sissonne,19.77,164,13.1579,7.2368
32,02,02722,Soissons,41.31,5739,2.5349,8.3288
32,02,02727,Sons-et-Ronchères,4.16,4,0.0,25.0
32,02,02737,Tavaux-et-Pontséricourt,0.42,1,100.0,0.0
32,02,02738,Tergnier,36.25,2227,3.3014,11.7703
32,02,02746,Travecy,0.35,1,0.0,0.0
32,02,02750,Trosly-Loire,0.85,2,0.0,0.0
32,02,02755,Urcel,12.23,28,0.0,0.0
32,02,02758,Vailly-sur-Aisne,16.58,160,3.7975,5.6962
32,02,02759,La Vallée-au-Blé,3.62,4,0.0,0.0
32,02,02769,Vaux-Andigny,10.89,38,2.7778,13.8889
32,02,02780,Venizel,33.24,189,0.5435,13.0435
32,02,02783,Grand-Verly,1.83,1,0.0,0.0
32,02,02785,Vermand,1.72,8,0.0,12.5
32,02,02788,Versigny,3.03,6,16.6667,0.0
32,02,02789,Vervins,43.01,517,6.135,16.5644
32,02,02791,Veslud,3.66,4,0.0,50.0
32,02,02795,Vic-sur-Aisne,20.66,157,1.2903,4.5161
32,02,02799,Vierzy,8.56,14,14.2857,0.0
32,02,02801,Vigneux-Hocquet,1.65,2,0.0,0.0
32,02,02805,Villeneuve-Saint-Germain,32.92,368,0.5464,10.3825
32,02,02806,Villeneuve-sur-Fère,0.84,1,100.0,0.0
32,02,02810,Villers-Cotterêts,37.78,1779,1.6365,9.0149
32,02,02815,Villers-Saint-Christophe,1.05,2,0.0,0.0
32,02,02818,Villiers-Saint-Denis,5.31,20,0.0,0.0
32,02,02819,Vincy-Reuil-et-Magny,1.93,1,0.0,0.0
32,02,02820,Viry-Noureuil,0.82,6,0.0,50.0
32,02,02821,Vivaise,8.94,26,0.0,8.3333
32,02,02830,Wassigny,15.51,62,3.3333,16.6667
32,02,02833,Wimy,0.55,1,0.0,0.0
84,03,03001,Abrest,5.36,71,0.0,7.0423
84,03,03002,Agonges,6.94,10,0.0,22.2222
84,03,03003,Ainay-le-Château,7.18,35,2.9412,8.8235
84,03,03005,Archignat,20.24,30,7.4074,3.7037
84,03,03006,Arfeuilles,0.31,1,0.0,0.0
84,03,03009,Aubigny,12.8,7,0.0,0.0
84,03,03010,Audes,2.61,5,0.0,20.0
84,03,03011,Aurouër,5.02,8,0.0,25.0
84,03,03012,Autry-Issards,5.17,8,0.0,14.2857
84,03,03013,Avermes,28.67,566,0.9009,9.3694
84,03,03018,Bayet,6.47,19,5.2632,26.3158
84,03,03019,Beaulon,4.63,36,0.0,8.3333
84,03,03022,Bellenaves,8.37,41,0.0,2.6316
84,03,03023,Bellerive-sur-Allier,16.15,677,0.1585,7.29
84,03,03024,Bert,5.97,7,0.0,14.2857
84,03,03025,Bessay-sur-Allier,10.78,66,3.0303,7.5758
84,03,03027,Bézenet,2.38,10,0.0,0.0
84,03,03030,Biozat,0.52,2,0.0,0.0
84,03,03031,Bizeneuille,5.56,7,0.0,42.8571
84,03,03034,Boucé,4.97,11,0.0,0.0
84,03,03036,Bourbon-l'Archambault,6.11,72,0.0,15.2778
84,03,03037,Braize,8.66,10,0.0,10.0
84,03,03039,Bresnay,1.21,2,0.0,50.0
84,03,03040,Bressolles,2.87,14,0.0,7.6923
84,03,03041,Le Brethon,1.18,2,0.0,0.0
84,03,03042,Le Breuil,0.76,2,0.0,0.0
84,03,03043,Broût-Vernet,2.26,12,0.0,8.3333
84,03,03044,Brugheas,2.59,17,0.0,11.7647
84,03,03045,Busset,3.15,12,0.0,8.3333
84,03,03046,Buxières-les-Mines,14.05,72,3.3333,18.3333
84,03,03048,Cérilly,3.49,22,0.0,12.5
84,03,03052,Chamblet,6.34,29,7.1429,25.0
84,03,03053,Chantelle,4.5,23,4.3478,4.3478
84,03,03054,Chapeau,4.89,5,20.0,0.0
84,03,03055,La Chapelaude,1.61,7,0.0,14.2857
84,03,03057,La Chapelle-aux-Chasses,4.35,4,0.0,0.0
84,03,03058,Chappes,4.91,5,20.0,0.0
84,03,03059,Chareil-Cintrat,4.26,7,0.0,0.0
84,03,03060,Charmeil,3.17,13,0.0,0.0
84,03,03063,Chassenard,2.93,13,0.0,0.0
84,03,03064,Château-sur-Allier,3.25,3,0.0,0.0
84,03,03065,Châtel-de-Neuvre,5.51,14,0.0,16.6667
84,03,03066,Châtel-Montagne,1.12,2,0.0,0.0
84,03,03069,Châtillon,6.07,9,11.1111,0.0
84,03,03071,Chavroches,3.39,4,0.0,50.0
84,03,03072,Chazemais,6.31,13,0.0,0.0
84,03,03073,Chemilly,7.38,20,0.0,20.0
84,03,03074,Chevagnes,3.12,10,0.0,33.3333
84,03,03080,Cognat-Lyonne,5.51,16,0.0,0.0
84,03,03081,Colombier,2.7,4,0.0,25.0
84,03,03082,Commentry,28.74,919,6.913,9.1776
84,03,03084,Cosne-d'Allier,14.03,144,1.3158,6.5789
84,03,03085,Coulandon,0.72,2,0.0,0.0
84,03,03086,Coulanges,8.77,13,0.0,0.0
84,03,03087,Couleuvre,4.72,14,7.6923,15.3846
84,03,03090,Couzon,4.58,6,0.0,16.6667
84,03,03091,Créchy,2.24,4,0.0,0.0
84,03,03093,Creuzier-le-Neuf,3.91,20,5.0,5.0
84,03,03094,Creuzier-le-Vieux,4.81,71,0.0,8.4507
84,03,03095,Cusset,21.0,1344,0.3817,7.9389
84,03,03097,Deneuille-les-Mines,2.5,4,0.0,0.0
84,03,03098,Désertines,9.24,200,2.0408,9.1837
84,03,03099,Deux-Chaises,8.15,15,0.0,13.3333
84,03,03100,Diou,7.6,48,6.25,12.5
84,03,03101,Domérat,9.92,413,4.9628,11.4144
84,03,03102,Dompierre-sur-Besbre,22.24,325,0.0,14.7651
84,03,03103,Le Donjon,13.99,69,0.0,17.6471
84,03,03104,Doyet,3.11,17,0.0,6.6667
84,03,03106,Durdat-Larequille,5.41,30,0.0,10.3448
84,03,03107,Ébreuil,5.23,27,0.0,7.4074
84,03,03108,Échassières,9.05,14,0.0,7.6923
84,03,03109,Escurolles,9.89,33,0.0,15.625
84,03,03110,Espinasse-Vozelle,2.35,10,0.0,20.0
84,03,03111,Estivareilles,2.51,13,0.0,7.6923
84,03,03112,Étroussat,0.7,2,0.0,0.0
84,03,03113,Ferrières-sur-Sichon,0.74,2,0.0,0.0
84,03,03114,La Ferté-Hauterive,7.99,10,0.0,33.3333
84,03,03117,Franchesse,1.84,4,0.0,0.0
84,03,03118,Gannat,9.41,257,1.6064,8.0321
84,03,03119,Gannay-sur-Loire,1.55,3,0.0,33.3333
84,03,03120,Garnat-sur-Engièvre,5.18,16,0.0,0.0
84,03,03121,Gennetines,3.7,10,0.0,0.0
84,03,03126,Hauterive,6.42,35,0.0,8.5714
84,03,03127,Hérisson,3.2,9,0.0,44.4444
84,03,03128,Huriel,6.14,73,11.4286,14.2857
84,03,03129,Hyds,2.67,4,0.0,0.0
84,03,03132,Jaligny-sur-Besbre,3.44,9,0.0,0.0
84,03,03133,Jenzat,1.64,4,0.0,0.0
84,03,03134,Laféline,4.83,4,0.0,0.0
84,03,03135,Lalizolle,3.48,6,0.0,16.6667
84,03,03136,Lamaids,9.75,9,0.0,0.0
84,03,03138,Lapalisse,7.91,115,0.8772,8.7719
84,03,03139,Laprugne,2.51,4,0.0,75.0
84,03,03140,Lavault-Sainte-Anne,5.5,27,0.0,18.5185
84,03,03145,Lignerolles,3.15,10,0.0,11.1111
84,03,03146,Limoise,7.42,6,0.0,16.6667
84,03,03148,Loriges,9.99,14,0.0,0.0
84,03,03149,Louchy-Montfand,3.97,8,0.0,12.5
84,03,03152,Louroux-de-Bouble,4.23,5,0.0,40.0
84,03,03155,Lurcy-Lévis,5.94,53,2.2727,18.1818
84,03,03156,Lusigny,4.17,30,0.0,6.8966
84,03,03157,Magnet,1.19,5,0.0,0.0
84,03,03158,Haut-Bocage,7.68,28,0.0,22.2222
84,03,03159,Malicorne,21.1,70,1.5152,7.5758
84,03,03161,Marcillat-en-Combraille,6.41,28,3.5714,25.0
84,03,03164,Le Mayet-d'École,1.44,2,0.0,0.0
84,03,03165,Le Mayet-de-Montagne,14.76,100,14.2857,14.2857
84,03,03166,Mazerier,2.12,3,0.0,0.0
84,03,03167,Mazirat,0.76,1,100.0,0.0
84,03,03168,Meaulne-Vitray,10.59,47,0.0,19.5652
84,03,03169,Meillard,2.17,3,0.0,0.0
84,03,03173,Molinet,10.95,56,9.0909,5.4545
84,03,03175,Monestier,1.51,2,0.0,0.0
84,03,03177,Monétay-sur-Loire,5.23,6,0.0,33.3333
84,03,03179,Montaigu-le-Blin,5.43,8,0.0,0.0
84,03,03180,Montbeugny,8.0,22,4.5455,22.7273
84,03,03181,Montcombroux-les-Mines,1.23,2,0.0,0.0
84,03,03182,Monteignet-sur-l'Andelot,0.9,1,0.0,0.0
84,03,03183,Le Montet,22.11,43,0.0,22.5
84,03,03184,Montilly,2.29,5,20.0,20.0
84,03,03185,Montluçon,25.75,4547,11.4142,11.8449
84,03,03186,Montmarault,25.66,187,3.3149,11.6022
84,03,03189,Montvicq,0.28,1,0.0,0.0
84,03,03190,Moulins,30.25,3328,5.6479,9.6956
84,03,03191,Murat,5.43,7,0.0,0.0
84,03,03193,Nassigny,8.48,7,0.0,0.0
84,03,03195,Néris-les-Bains,2.75,32,12.5,15.625
84,03,03197,Neuilly-le-Réal,4.34,28,0.0,3.5714
84,03,03200,Neuvy,1.5,10,0.0,0.0
84,03,03201,Nizerolles,7.8,11,0.0,18.1818
84,03,03202,Noyant-d'Allier,5.66,19,15.7895,21.0526
84,03,03203,Paray-le-Frésil,3.07,6,0.0,0.0
84,03,03204,Paray-sous-Briailles,3.63,10,0.0,0.0
84,03,03205,Périgny,2.04,4,0.0,0.0
84,03,03206,La Petite-Marche,2.37,2,50.0,0.0
84,03,03207,Pierrefitte-sur-Loire,5.92,14,0.0,7.1429
84,03,03208,Le Pin,6.07,11,0.0,10.0
84,03,03211,Prémilhat,8.17,90,3.3333,10.0
84,03,03212,Quinssaines,1.44,9,0.0,0.0
84,03,03214,Rocles,20.43,27,22.2222,14.8148
84,03,03217,Saint-Angel,1.86,6,0.0,0.0
84,03,03219,Saint-Bonnet-de-Four,7.72,8,0.0,12.5
84,03,03220,Saint-Bonnet-de-Rochefort,4.21,13,0.0,16.6667
84,03,03221,Saint-Bonnet-Tronçais,12.09,43,0.0,14.6341
84,03,03225,Saint-Désiré,2.5,5,0.0,0.0
84,03,03227,Saint-Didier-la-Forêt,2.31,4,0.0,0.0
84,03,03229,Saint-Ennemond,7.68,22,0.0,33.3333
84,03,03230,Saint-Étienne-de-Vicq,1.86,4,0.0,25.0
84,03,03233,Saint-Genest,5.03,8,0.0,0.0
84,03,03234,Saint-Gérand-de-Vaux,1.6,3,0.0,0.0
84,03,03235,Saint-Gérand-le-Puy,4.84,19,0.0,0.0
84,03,03236,Saint-Germain-des-Fossés,15.65,256,1.1905,10.3175
84,03,03238,Saint-Hilaire,6.12,15,0.0,7.1429
84,03,03239,Saint-Léger-sur-Vouzance,3.27,4,0.0,0.0
84,03,03240,Saint-Léon,2.32,6,0.0,16.6667
84,03,03241,Saint-Léopardin-d'Augy,4.34,7,0.0,0.0
84,03,03243,Saint-Marcel-en-Murat,3.36,2,0.0,0.0
84,03,03246,Saint-Martinien,2.83,7,0.0,0.0
84,03,03247,Saint-Menoux,4.62,22,0.0,23.8095
84,03,03248,Saint-Nicolas-des-Biefs,1.3,1,0.0,0.0
84,03,03253,Saint-Pourçain-sur-Besbre,4.03,7,0.0,0.0
84,03,03254,Saint-Pourçain-sur-Sioule,7.83,190,1.0638,7.9787
84,03,03258,Saint-Rémy-en-Rollat,0.65,5,0.0,20.0
84,03,03260,Saint-Sornin,7.97,8,0.0,0.0
84,03,03262,Saint-Victor,6.38,59,5.2632,14.0351
84,03,03264,Saint-Yorre,11.71,148,0.6944,13.8889
84,03,03265,Saligny-sur-Roudon,5.3,17,0.0,35.7143
84,03,03266,Sanssat,18.49,24,0.0,4.3478
84,03,03273,Seuillet,2.01,4,0.0,25.0
84,03,03275,Souvigny,9.1,74,2.7397,4.1096
84,03,03279,Teillet-Argenty,9.48,23,8.6957,0.0
84,03,03281,Le Theil,2.02,4,0.0,25.0
84,03,03282,Theneuille,2.21,4,25.0,0.0
84,03,03283,Thiel-sur-Acolin,2.98,14,0.0,21.4286
84,03,03286,Toulon-sur-Allier,6.13,32,0.0,3.125
84,03,03287,Treban,7.11,12,8.3333,25.0
84,03,03288,Treignat,1.0,2,0.0,0.0
84,03,03289,Treteau,3.31,8,0.0,12.5
84,03,03290,Trévol,4.64,32,0.0,3.2258
84,03,03292,Tronget,10.71,41,2.439,12.1951
84,03,03293,Urçay,12.35,20,0.0,25.0
84,03,03296,Valigny,1.06,2,0.0,0.0
84,03,03297,Vallon-en-Sully,9.2,68,0.0,14.8148
84,03,03298,Varennes-sur-Allier,11.35,201,4.5685,16.7513
84,03,03299,Varennes-sur-Tèche,2.85,3,0.0,0.0
84,03,03300,Vaumas,2.99,7,0.0,0.0
84,03,03301,Vaux,7.92,38,0.0,7.8947
84,03,03304,Vendat,0.81,8,0.0,12.5
84,03,03305,Verneix,1.56,4,0.0,0.0
84,03,03306,Le Vernet,2.91,23,0.0,13.0435
84,03,03307,Verneuil-en-Bourbonnais,2.71,3,0.0,0.0
84,03,03309,Le Veurdre,14.42,35,2.9412,8.8235
84,03,03310,Vichy,12.49,1970,3.1688,11.7585
84,03,03312,Vieure,3.45,4,0.0,25.0
84,03,03314,Villebret,3.99,22,0.0,19.0476
84,03,03315,Villefranche-d'Allier,12.3,73,0.0,23.5294
84,03,03316,Villeneuve-sur-Allier,1.59,7,0.0,0.0
84,03,03319,Voussac,5.36,12,0.0,20.0
84,03,03320,Ygrande,6.65,25,0.0,36.0
84,03,03321,Yzeure,14.05,844,5.7317,10.1394
93,04,04001,Aiglun,13.42,72,2.8169,14.0845
93,04,04004,Allemagne-en-Provence,4.44,12,0.0,0.0
93,04,04006,Allos,11.85,48,28.2609,17.3913
93,04,04008,Annot,20.16,108,9.7087,12.6214
93,04,04013,Aubignosc,7.68,21,0.0,4.7619
93,04,04018,Banon,5.7,29,0.0,0.0
93,04,04019,Barcelonnette,11.53,161,3.3557,17.4497
93,04,04020,Barles,6.5,4,0.0,33.3333
93,04,04022,Barrême,1.9,4,0.0,33.3333
93,04,04027,Bevons,9.33,10,10.0,20.0
93,04,04033,Ubaye-Serre-Ponçon,0.95,3,0.0,0.0
93,04,04034,La Brillanne,16.7,78,1.2821,10.2564
93,04,04036,Le Brusquet,3.86,17,0.0,5.8824
93,04,04039,Castellane,11.99,86,6.6667,10.4167
93,04,04046,Le Chaffaut-Saint-Jurson,13.86,44,0.0,29.5455
93,04,04047,Champtercier,5.51,18,0.0,0.0
93,04,04049,Château-Arnoux-Saint-Auban,16.86,433,2.3202,10.4408
93,04,04058,Claret,1.66,2,0.0,0.0
93,04,04061,Colmars,2.23,6,16.6667,0.0
93,04,04065,Cruis,1.81,6,0.0,0.0
93,04,04068,Dauphin,1.57,6,0.0,16.6667
93,04,04070,Digne-les-Bains,20.71,1894,1.8797,17.7766
93,04,04076,Entrevaux,1.97,8,0.0,0.0
93,04,04079,L'Escale,2.4,16,0.0,18.75
93,04,04081,Esparron-de-Verdon,1.89,4,0.0,25.0
93,04,04088,Forcalquier,11.25,273,0.7463,10.1124
93,04,04094,Gréoux-les-Bains,14.58,211,0.4831,5.7971
93,04,04096,Jausiers,9.77,49,2.0408,14.2857
93,04,04108,Malijai,15.47,132,5.4264,15.5039
93,04,04110,Mallemoisson,2.53,12,0.0,0.0
93,04,04112,Manosque,16.7,1854,1.2022,6.3745
93,04,04116,Les Mées,11.83,210,2.8846,10.0962
93,04,04121,Mézel,12.09,38,0.0,10.5263
93,04,04123,Mison,2.61,14,0.0,0.0
93,04,04127,Montfort,13.44,21,0.0,14.2857
93,04,04134,La Motte-du-Caire,3.42,10,0.0,0.0
93,04,04135,Moustiers-Sainte-Marie,1.44,5,0.0,20.0
93,04,04143,Oraison,10.91,309,1.3245,8.8737
93,04,04144,La Palud-sur-Verdon,3.28,6,0.0,0.0
93,04,04145,Peipin,12.36,81,1.2346,7.4074
93,04,04148,Peyroules,3.05,4,0.0,66.6667
93,04,04149,Peyruis,7.03,89,3.4483,11.4943
93,04,04150,Piégut,4.8,4,0.0,0.0
93,04,04152,Pierrevert,5.08,89,1.1364,6.8182
93,04,04157,Puimoisson,0.6,2,0.0,0.0
93,04,04158,Quinson,10.89,24,0.0,0.0
93,04,04160,Reillanne,1.45,12,0.0,8.3333
93,04,04163,Revest-du-Bion,3.41,9,0.0,0.0
93,04,04166,Riez,6.36,54,7.5472,16.9811
93,04,04173,Saint-André-les-Alpes,3.87,20,0.0,10.0
93,04,04178,Saint-Étienne-les-Orgues,5.2,36,0.0,8.8235
93,04,04179,Saint-Geniez,5.45,3,33.3333,33.3333
93,04,04186,Saint-Laurent-du-Verdon,5.8,3,0.0,0.0
93,04,04188,Saint-Maime,3.62,14,7.6923,0.0
93,04,04189,Saint-Martin-de-Brômes,5.66,17,0.0,0.0
93,04,04190,Saint-Martin-les-Eaux,10.23,6,0.0,0.0
93,04,04192,Saint-Michel-l'Observatoire,2.49,15,0.0,0.0
93,04,04197,Sainte-Tulle,13.82,214,1.8779,3.7559
93,04,04200,Salignac,5.54,16,0.0,6.6667
93,04,04202,Sausses,2.72,2,0.0,0.0
93,04,04205,Seyne,5.23,34,3.2258,16.129
93,04,04209,Sisteron,15.87,598,2.4138,7.069
93,04,04214,Tartonne,4.55,3,0.0,33.3333
93,04,04216,Thèze,4.44,5,0.0,0.0
93,04,04217,Thoard,3.63,12,0.0,16.6667
93,04,04227,Vachères,2.56,4,0.0,0.0
93,04,04230,Valensole,1.39,21,0.0,14.2857
93,04,04242,Villeneuve,9.59,170,0.0,8.642
93,04,04244,Volonne,4.83,40,2.5,5.0
93,04,04245,Volx,3.63,53,5.8824,11.7647
93,05,05001,Abriès-Ristolas,12.56,25,20.0,0.0
93,05,05003,Aiguilles,10.82,18,0.0,16.6667
93,05,05006,L'Argentière-la-Bessée,22.25,233,0.8811,7.0485
93,05,05007,Arvieux,9.41,18,16.6667,16.6667
93,05,05008,Aspremont,4.28,7,0.0,14.2857
93,05,05010,Aspres-sur-Buëch,14.73,59,27.1186,1.6949
93,05,05012,Baratier,10.2,30,0.0,10.0
93,05,05014,Barret-sur-Méouge,19.35,20,5.0,10.0
93,05,05017,La Bâtie-Neuve,14.11,153,0.0,4.6667
93,05,05023,Briançon,24.8,1295,4.7319,7.571
93,05,05026,Ceillac,0.7,1,0.0,0.0
93,05,05029,Chabottes,1.69,7,0.0,0.0
93,05,05036,Châteauroux-les-Alpes,2.71,15,20.0,0.0
93,05,05038,Château-Ville-Vieille,4.54,7,14.2857,0.0
93,05,05040,Chorges,10.8,162,0.0,8.125
93,05,05044,Crévoux,5.08,3,0.0,0.0
93,05,05045,Crots,5.42,26,3.8462,3.8462
93,05,05046,Embrun,18.79,630,1.9544,8.7948
93,05,05048,L'Épine,2.96,3,0.0,33.3333
93,05,05050,Espinasses,1.78,6,0.0,0.0
93,05,05052,Eygliers,2.42,9,0.0,11.1111
93,05,05053,Garde-Colombe,5.85,16,6.25,0.0
93,05,05055,La Faurie,4.79,7,0.0,14.2857
93,05,05056,Forest-Saint-Julien,4.27,6,16.6667,16.6667
93,05,05058,Freissinières,4.08,4,0.0,0.0
93,05,05061,Gap,17.9,3661,3.827,7.1003
93,05,05063,La Grave,2.88,7,0.0,0.0
93,05,05065,Guillestre,9.23,104,0.0,8.6538
93,05,05070,Laragne-Montéglin,11.64,205,0.4878,11.7073
93,05,05077,Molines-en-Queyras,4.78,8,37.5,0.0
93,05,05079,Le Monêtier-les-Bains,5.88,29,0.0,0.0
93,05,05085,Montgenèvre,28.57,64,1.5873,1.5873
93,05,05093,Névache,17.52,29,6.8966,6.8966
93,05,05096,Orcières,4.88,16,0.0,12.5
93,05,05097,Orpierre,3.48,6,0.0,0.0
93,05,05098,Les Orres,24.11,67,31.3433,31.7073
93,05,05101,Vallouise-Pelvoux,3.35,19,0.0,5.2632
93,05,05103,Le Poët,0.0,0,0.0,0.0
93,05,05106,Prunières,1.29,2,0.0,0.0
93,05,05110,Puy-Saint-Vincent,12.59,17,6.25,6.25
93,05,05114,Réallon,5.54,7,0.0,14.2857
93,05,05115,Remollon,3.14,7,14.2857,0.0
93,05,05118,Val Buëch-Méouge,2.41,16,0.0,6.25
93,05,05121,Rochebrune,3.14,3,0.0,0.0
93,05,05122,La Roche-de-Rame,10.23,41,2.439,21.9512
93,05,05126,Rosans,9.2,20,0.0,15.7895
93,05,05132,Saint-Bonnet-en-Champsaur,8.95,87,5.2632,9.2105
93,05,05133,Saint-Chaffrey,13.38,95,0.0,5.9524
93,05,05136,Saint-Crépin,0.61,2,50.0,0.0
93,05,05139,Dévoluy,1.68,8,12.5,0.0
93,05,05142,Saint-Firmin,9.09,20,0.0,10.0
93,05,05145,Saint-Jean-Saint-Nicolas,4.87,24,0.0,8.3333
93,05,05149,Saint-Léger-les-Mélèzes,2.85,4,25.0,25.0
93,05,05161,La Salle-les-Alpes,13.13,63,1.5873,1.5873
93,05,05162,La Saulce,12.86,72,2.7778,9.7222
93,05,05164,Savines-le-Lac,12.66,63,0.0,6.4516
93,05,05165,Savournon,5.2,6,0.0,0.0
93,05,05166,Serres,9.73,66,1.5152,7.5758
93,05,05168,Sigoyer,2.56,8,0.0,12.5
93,05,05170,Tallard,7.73,77,0.0,10.3896
93,05,05174,Val-des-Prés,16.8,49,6.1224,14.2857
93,05,05179,Veynes,18.97,298,2.7778,10.0694
93,05,05180,Les Vigneaux,5.71,14,7.1429,0.0
93,05,05181,Villar-d'Arêne,4.04,6,0.0,0.0
93,06,06003,Andon,5.7,17,20.0,6.6667
93,06,06004,Antibes,12.83,4955,1.367,5.0537
93,06,06006,Aspremont,1.48,14,0.0,7.1429
93,06,06007,Auribeau-sur-Siagne,4.4,56,1.8182,30.9091
93,06,06010,Le Bar-sur-Loup,2.8,33,9.375,6.25
93,06,06011,Beaulieu-sur-Mer,5.43,104,0.0,3.8835
93,06,06012,Beausoleil,12.18,740,8.8483,4.2135
93,06,06014,Bendejun,6.33,24,0.0,0.0
93,06,06015,Berre-les-Alpes,1.6,9,0.0,0.0
93,06,06016,Beuil,7.43,20,0.0,10.5263
93,06,06018,Biot,12.03,542,0.5618,2.2508
93,06,06020,La Bollène-Vésubie,3.27,10,0.0,20.0
93,06,06021,Bonson,3.53,11,9.0909,0.0
93,06,06023,Breil-sur-Roya,6.31,65,0.0,5.2632
93,06,06027,Cagnes-sur-Mer,8.86,2316,0.6244,5.8714
93,06,06028,Caille,12.12,24,25.0,29.1667
93,06,06029,Cannes,18.08,6821,1.6177,5.6738
93,06,06030,Le Cannet,8.85,1854,4.7065,5.6592
93,06,06031,Cantaron,1.11,6,0.0,0.0
93,06,06032,Cap-d'Ail,16.43,347,0.2915,3.4985
93,06,06033,Carros,22.15,1136,0.9242,3.5171
93,06,06036,Castillon,8.91,16,0.0,13.3333
93,06,06038,Châteauneuf-Grasse,3.81,56,0.0,5.4545
93,06,06042,Clans,8.93,26,0.0,13.6364
93,06,06043,Coaraze,0.55,2,0.0,0.0
93,06,06044,La Colle-sur-Loup,7.1,238,0.0,5.4545
93,06,06046,Colomars,2.35,32,0.0,6.4516
93,06,06047,Conségudes,18.38,8,0.0,12.5
93,06,06048,Contes,6.34,194,1.0417,14.5833
93,06,06050,Coursegoules,5.83,14,0.0,7.1429
93,06,06052,Cuébris,17.05,13,0.0,25.0
93,06,06054,Drap,21.18,419,0.2488,15.1741
93,06,06056,Entraunes,10.65,8,0.0,0.0
93,06,06057,L'Escarène,5.26,53,0.0,9.6154
93,06,06058,Escragnolles,3.29,9,0.0,0.0
93,06,06059,Èze,5.09,51,1.9608,3.9216
93,06,06062,Fontan,6.0,10,10.0,30.0
93,06,06064,Gattières,5.35,93,1.087,4.3478
93,06,06065,La Gaude,3.07,88,1.1628,4.6512
