codgeo,YEAR,Demandeurs_Emploi
71014,aout_2024,1350
71040,aout_2024,470
71263,aout_2024,550
71342,aout_2024,670
71543,aout_2024,520
71105,aout_2024,610
71270,aout_2024,4250
71118,aout_2024,590
72181,aout_2024,18200
72095,aout_2024,960
72154,aout_2024,1320
72213,aout_2024,360
72008,aout_2024,410
72231,aout_2024,290
72264,aout_2024,1270
72132,aout_2024,830
72071,aout_2024,570
72058,aout_2024,430
72180,aout_2024,460
72003,aout_2024,1240
73065,aout_2024,5990
73031,aout_2024,380
73029,aout_2024,430
73008,aout_2024,2840
73087,aout_2024,550
73064,aout_2024,390
73011,aout_2024,1600
73222,aout_2024,470
73179,aout_2024,720
73248,aout_2024,410
73051,aout_2024,310
73303,aout_2024,530
73010,aout_2024,360
73213,aout_2024,720
73054,aout_2024,880
74010,aout_2024,10950
74305,aout_2024,890
74008,aout_2024,790
74298,aout_2024,950
74012,aout_2024,4960
74042,aout_2024,1230
74263,aout_2024,540
74105,aout_2024,540
74225,aout_2024,1330
74243,aout_2024,1360
74236,aout_2024,480
74208,aout_2024,710
74281,aout_2024,3940
74123,aout_2024,610
74280,aout_2024,400
74133,aout_2024,1330
74278,aout_2024,530
74081,aout_2024,2080
74272,aout_2024,400
74026,aout_2024,400
74272,aout_2024,380
74213,aout_2024,630
74112,aout_2024,650
74112,aout_2024,650
74096,aout_2024,390
74094,aout_2024,530
74056,aout_2024,720
74242,aout_2024,410
74169,aout_2024,500
74119,aout_2024,1030
74218,aout_2024,680
74282,aout_2024,570
74309,aout_2024,380
74256,aout_2024,1140
74250,aout_2024,610
74224,aout_2024,890
74043,aout_2024,480
74220,aout_2024,640
74220,aout_2024,640
74264,aout_2024,970
74164,aout_2024,500
75056,aout_2024,208030
76540,aout_2024,13460
76322,aout_2024,2610
76451,aout_2024,1190
76498,aout_2024,3030
76410,aout_2024,1500
76212,aout_2024,1160
76384,aout_2024,1130
76758,aout_2024,940
76217,aout_2024,3360
76114,aout_2024,1310
76312,aout_2024,530
76108,aout_2024,780
76103,aout_2024,440
76429,aout_2024,540
76216,aout_2024,1300
76255,aout_2024,570
76447,aout_2024,1230
76681,aout_2024,3130
76552,aout_2024,400
76165,aout_2024,1180
76640,aout_2024,730
76476,aout_2024,900
76484,aout_2024,1210
76057,aout_2024,990
76618,aout_2024,650
76157,aout_2024,1730
76259,aout_2024,1670
76561,aout_2024,750
76178,aout_2024,550
76095,aout_2024,640
76711,aout_2024,470
76231,aout_2024,2430
76475,aout_2024,360
76319,aout_2024,1060
76495,aout_2024,480
76709,aout_2024,420
76351,aout_2024,19960
76497,aout_2024,880
76341,aout_2024,1000
76305,aout_2024,1000
76402,aout_2024,550
76575,aout_2024,3320
76481,aout_2024,320
76474,aout_2024,640
77288,aout_2024,5220
77487,aout_2024,850
77284,aout_2024,6350
77330,aout_2024,540
77284,aout_2024,540
77131,aout_2024,1530
77320,aout_2024,390
77143,aout_2024,420
77513,aout_2024,400
77251,aout_2024,1180
77305,aout_2024,2740
77431,aout_2024,390
77333,aout_2024,390
77333,aout_2024,1500
77307,aout_2024,1070
77249,aout_2024,400
77379,aout_2024,1310
77053,aout_2024,1430
77326,aout_2024,550
77445,aout_2024,2890
77055,aout_2024,460
77430,aout_2024,380
77139,aout_2024,470
77169,aout_2024,560
77258,aout_2024,1310
77337,aout_2024,1600
77152,aout_2024,2890
77468,aout_2024,2180
77014,aout_2024,1210
77215,aout_2024,790
77470,aout_2024,590
77153,aout_2024,820
77495,aout_2024,700
77067,aout_2024,730
77316,aout_2024,880
77183,aout_2024,1060
77514,aout_2024,2450
77349,aout_2024,440
77294,aout_2024,1750
77186,aout_2024,1170
77407,aout_2024,1230
77407,aout_2024,1230
77350,aout_2024,1610
77373,aout_2024,3010
77285,aout_2024,2240
77479,aout_2024,1010
77327,aout_2024,850
77122,aout_2024,1980
77243,aout_2024,2000
77464,aout_2024,850
77438,aout_2024,510
77118,aout_2024,930
77118,aout_2024,930
77083,aout_2024,2250
77079,aout_2024,680
77171,aout_2024,440
77458,aout_2024,540
77475,aout_2024,380
77108,aout_2024,4880
77296,aout_2024,1690
77037,aout_2024,330
77058,aout_2024,2410
77192,aout_2024,410
77390,aout_2024,1860
77111,aout_2024,690
77449,aout_2024,850
77018,aout_2024,520
77268,aout_2024,600
77317,aout_2024,380
77382,aout_2024,340
78646,aout_2024,5020
78551,aout_2024,2980
78650,aout_2024,910
78356,aout_2024,590
78517,aout_2024,1790
78440,aout_2024,4980
78640,aout_2024,1380
78158,aout_2024,1730
78372,aout_2024,1000
78126,aout_2024,1480
78423,aout_2024,2070
78621,aout_2024,4070
78354,aout_2024,490
78361,aout_2024,2700
78361,aout_2024,6160
78545,aout_2024,1680
78686,aout_2024,920
78481,aout_2024,1020
78133,aout_2024,370
78401,aout_2024,1030
78005,aout_2024,2140
78089,aout_2024,580
78297,aout_2024,2400
78190,aout_2024,640
78498,aout_2024,3810
78383,aout_2024,1570
78644,aout_2024,640
78397,aout_2024,410
78242,aout_2024,1020
78165,aout_2024,1200
78322,aout_2024,320
78418,aout_2024,960
78490,aout_2024,2510
78092,aout_2024,650
78073,aout_2024,890
78146,aout_2024,1970
78029,aout_2024,1230
78124,aout_2024,1000
78350,aout_2024,450
78267,aout_2024,660
78674,aout_2024,670
78160,aout_2024,290
78575,aout_2024,380
78642,aout_2024,1230
78586,aout_2024,4930
78624,aout_2024,910
78335,aout_2024,2350
78117,aout_2024,280
78643,aout_2024,720
78502,aout_2024,430
78138,aout_2024,1030
78015,aout_2024,840
78380,aout_2024,360
78455,aout_2024,400
78396,aout_2024,350
78358,aout_2024,1550
78486,aout_2024,370
78466,aout_2024,400
78062,aout_2024,420
78672,aout_2024,420
78217,aout_2024,600
78220,aout_2024,380
78172,aout_2024,2840
78531,aout_2024,760
78537,aout_2024,340
78638,aout_2024,390
78321,aout_2024,290
78311,aout_2024,2500
78571,aout_2024,220
78571,aout_2024,220
78123,aout_2024,2200
78688,aout_2024,550
78208,aout_2024,2000
79191,aout_2024,5050
79329,aout_2024,1310
79081,aout_2024,450
79202,aout_2024,840
79003,aout_2024,330
79195,aout_2024,360
79195,aout_2024,360
79048,aout_2024,390
79049,aout_2024,1500
79179,aout_2024,290
79179,aout_2024,290
79270,aout_2024,570
79174,aout_2024,420
79079,aout_2024,520
80021,aout_2024,15800
80001,aout_2024,2580
80620,aout_2024,960
80016,aout_2024,1000
80489,aout_2024,550
80561,aout_2024,710
80253,aout_2024,710
80685,aout_2024,760
80212,aout_2024,500
81004,aout_2024,4900
81065,aout_2024,4500
81257,aout_2024,590
81021,aout_2024,520
81163,aout_2024,1190
81120,aout_2024,550
81105,aout_2024,1620
81271,aout_2024,770
81060,aout_2024,1130
81140,aout_2024,1050
81099,aout_2024,1820
81220,aout_2024,650
82121,aout_2024,7130
82033,aout_2024,1680
82112,aout_2024,2420
82037,aout_2024,840
82186,aout_2024,700
82125,aout_2024,600
82134,aout_2024,530
83137,aout_2024,15550
83123,aout_2024,1320
83115,aout_2024,1210
83062,aout_2024,1790
83064,aout_2024,410
83106,aout_2024,460
83129,aout_2024,3010
83009,aout_2024,730
83144,aout_2024,1620
83023,aout_2024,2060
83140,aout_2024,430
83090,aout_2024,1110
83130,aout_2024,970
83131,aout_2024,400
83054,aout_2024,600
83098,aout_2024,670
83019,aout_2024,730
83036,aout_2024,630
83071,aout_2024,850
83047,aout_2024,1140
83112,aout_2024,1000
83050,aout_2024,3910
83042,aout_2024,1250
83034,aout_2024,650
83016,aout_2024,790
83035,aout_2024,550
83073,aout_2024,1090
83091,aout_2024,390
83049,aout_2024,940
83069,aout_2024,4740
83153,aout_2024,420
83081,aout_2024,540
83055,aout_2024,490
83004,aout_2024,740
83116,aout_2024,1470
83099,aout_2024,910
83086,aout_2024,890
83126,aout_2024,6070
83072,aout_2024,850
83107,aout_2024,1510
83148,aout_2024,1240
83061,aout_2024,5840
83120,aout_2024,390
83118,aout_2024,3230
83141,aout_2024,570
83027,aout_2024,320
83087,aout_2024,360
83097,aout_2024,360
83070,aout_2024,620
84007,aout_2024,14980
84087,aout_2024,3550
84137,aout_2024,590
84089,aout_2024,2220
84092,aout_2024,2050
84056,aout_2024,490
84080,aout_2024,1550
84031,aout_2024,4530
84088,aout_2024,990
84132,aout_2024,920
84122,aout_2024,620
84141,aout_2024,1150
84035,aout_2024,4070
84081,aout_2024,840
84043,aout_2024,790
84039,aout_2024,610
84016,aout_2024,580
84072,aout_2024,580
84003,aout_2024,1360
84091,aout_2024,560
84119,aout_2024,460
84019,aout_2024,1740
84034,aout_2024,630
84138,aout_2024,1030
84129,aout_2024,2360
84054,aout_2024,2150
84004,aout_2024,620
85155,aout_2024,310
85191,aout_2024,5910
85194,aout_2024,3630
85051,aout_2024,710
85302,aout_2024,360
85084,aout_2024,560
85152,aout_2024,470
85234,aout_2024,930
85178,aout_2024,600
85019,aout_2024,420
85194,aout_2024,0
85003,aout_2024,720
85092,aout_2024,1260
85226,aout_2024,1060
85089,aout_2024,390
85151,aout_2024,400
85047,aout_2024,1800
85194,aout_2024,0
85113,aout_2024,330
85128,aout_2024,750
85008,aout_2024,520
85008,aout_2024,520
85008,aout_2024,520
85288,aout_2024,750
85035,aout_2024,380
85109,aout_2024,1170
85146,aout_2024,1360
85090,aout_2024,470
85182,aout_2024,410
85096,aout_2024,470
85088,aout_2024,310
85222,aout_2024,650
86194,aout_2024,8730
86066,aout_2024,3270
86115,aout_2024,540
86177,aout_2024,400
86041,aout_2024,870
86137,aout_2024,610
86214,aout_2024,460
86070,aout_2024,500
86281,aout_2024,390
86158,aout_2024,430
86165,aout_2024,450
86174,aout_2024,440
86157,aout_2024,260
86027,aout_2024,390
86297,aout_2024,390
87085,aout_2024,13260
87075,aout_2024,490
87154,aout_2024,920
87065,aout_2024,420
87002,aout_2024,370
87050,aout_2024,630
87114,aout_2024,690
87113,aout_2024,420
87201,aout_2024,190
87187,aout_2024,480
87001,aout_2024,380
87048,aout_2024,350
88160,aout_2024,3660
88413,aout_2024,2390
88372,aout_2024,750
88465,aout_2024,830
88209,aout_2024,940
88383,aout_2024,760
88321,aout_2024,650
88196,aout_2024,610
88304,aout_2024,410
88367,aout_2024,480
88516,aout_2024,410
89024,aout_2024,3570
89387,aout_2024,2950
89025,aout_2024,660
89206,aout_2024,1080
89257,aout_2024,890
89464,aout_2024,490
90010,aout_2024,5740
90033,aout_2024,710
90099,aout_2024,550
90009,aout_2024,480
91228,aout_2024,7370
91086,aout_2024,760
91340,aout_2024,510
91659,aout_2024,420
91174,aout_2024,5560
91477,aout_2024,2310
91521,aout_2024,2970
91661,aout_2024,550
91223,aout_2024,2430
91345,aout_2024,1850
91587,aout_2024,440
91687,aout_2024,2840
91552,aout_2024,810
91272,aout_2024,1010
91027,aout_2024,3250
91201,aout_2024,2060
91103,aout_2024,2400
91421,aout_2024,1860
91570,aout_2024,1840
91577,aout_2024,340
91553,aout_2024,480
91326,aout_2024,1770
91657,aout_2024,2710
91573,aout_2024,770
91021,aout_2024,1100
91461,aout_2024,320
91377,aout_2024,4470
91339,aout_2024,680
91347,aout_2024,450
91425,aout_2024,690
91689,aout_2024,430
91691,aout_2024,1720
91286,aout_2024,3080
91216,aout_2024,670
91667,aout_2024,480
91645,aout_2024,770
91161,aout_2024,1720
91434,aout_2024,1610
91471,aout_2024,860
91200,aout_2024,770
91432,aout_2024,1030
91312,aout_2024,510
91122,aout_2024,460
91600,aout_2024,460
91363,aout_2024,490
91338,aout_2024,290
91514,aout_2024,770
91330,aout_2024,310
91207,aout_2024,510
91540,aout_2024,310
91386,aout_2024,1030
91479,aout_2024,500
91191,aout_2024,620
91226,aout_2024,360
91589,aout_2024,2970
91045,aout_2024,450
91665,aout_2024,580
91376,aout_2024,280
91105,aout_2024,630
91549,aout_2024,3030
91235,aout_2024,840
91315,aout_2024,360
91114,aout_2024,1760
91097,aout_2024,610
91215,aout_2024,1170
91692,aout_2024,2320
92050,aout_2024,10160
92012,aout_2024,8520
92024,aout_2024,6520
92049,aout_2024,3740
92040,aout_2024,4890
92023,aout_2024,4250
92073,aout_2024,3690
92002,aout_2024,4260
92075,aout_2024,1950
92048,aout_2024,3370
92051,aout_2024,3330
92064,aout_2024,1720
92007,aout_2024,4670
92036,aout_2024,5710
92046,aout_2024,2680
92035,aout_2024,1990
92032,aout_2024,1690
92009,aout_2024,2120
92019,aout_2024,2620
92044,aout_2024,4700
92072,aout_2024,1660
92020,aout_2024,2670
92071,aout_2024,1080
92014,aout_2024,1310
92060,aout_2024,1610
92060,aout_2024,1610
92022,aout_2024,1400
92033,aout_2024,1120
92078,aout_2024,2900
92026,aout_2024,6410
92077,aout_2024,720
92076,aout_2024,480
92063,aout_2024,5650
92004,aout_2024,8250
92025,aout_2024,8610
92062,aout_2024,3620
93008,aout_2024,6060
93048,aout_2024,15270
93064,aout_2024,5180
93027,aout_2024,4560
93053,aout_2024,5130
93010,aout_2024,6410
93007,aout_2024,6140
93051,aout_2024,6540
93006,aout_2024,5090
93046,aout_2024,4330
93066,aout_2024,13160
93032,aout_2024,3670
93063,aout_2024,4040
93072,aout_2024,4670
93077,aout_2024,2810
93045,aout_2024,2410
93071,aout_2024,5770
93073,aout_2024,3650
93001,aout_2024,10590
93061,aout_2024,2280
93057,aout_2024,2240
93050,aout_2024,3730
93062,aout_2024,1130
93013,aout_2024,1520
93049,aout_2024,1750
93047,aout_2024,2600
93066,aout_2024,3360
93014,aout_2024,2990
93070,aout_2024,6660
93074,aout_2024,690
93078,aout_2024,3920
93079,aout_2024,1330
93030,aout_2024,1260
93039,aout_2024,930
93033,aout_2024,470
93015,aout_2024,300
93055,aout_2024,7560
93005,aout_2024,8630
93029,aout_2024,7010
93031,aout_2024,5510
94028,aout_2024,8120
94068,aout_2024,4840
94003,aout_2024,2010
94033,aout_2024,4520
94052,aout_2024,2320
94002,aout_2024,4480
94065,aout_2024,330
94067,aout_2024,1390
94058,aout_2024,2430
94078,aout_2024,3330
94041,aout_2024,6900
94018,aout_2024,2270
94016,aout_2024,2420
94038,aout_2024,2530
94037,aout_2024,1750
94034,aout_2024,2130
94043,aout_2024,2270
94077,aout_2024,1670
94080,aout_2024,3780
94054,aout_2024,2210
94073,aout_2024,2640
94042,aout_2024,1440
94079,aout_2024,2790
94015,aout_2024,1120
94071,aout_2024,1710
94011,aout_2024,1790
94081,aout_2024,8990
94069,aout_2024,990
94059,aout_2024,1440
94019,aout_2024,1530
94075,aout_2024,650
94044,aout_2024,2140
94074,aout_2024,1520
94004,aout_2024,1570
94001,aout_2024,400
94055,aout_2024,600
94017,aout_2024,7510
94060,aout_2024,790
94021,aout_2024,1770
94022,aout_2024,4390
94046,aout_2024,4110
94076,aout_2024,5850
95127,aout_2024,8010
95500,aout_2024,3140
95018,aout_2024,11510
95582,aout_2024,2500
95219,aout_2024,2430
95252,aout_2024,3120
95491,aout_2024,590
95268,aout_2024,4420
95607,aout_2024,1980
95428,aout_2024,1620
95197,aout_2024,2000
95388,aout_2024,380
95280,aout_2024,3220
95585,aout_2024,7150
95555,aout_2024,1930
95306,aout_2024,2350
95598,aout_2024,1410
95176,aout_2024,1940
95051,aout_2024,710
95052,aout_2024,880
95652,aout_2024,320
95323,aout_2024,1320
95313,aout_2024,820
95572,aout_2024,2600
95563,aout_2024,1110
95199,aout_2024,1170
95487,aout_2024,1510
95539,aout_2024,1190
95427,aout_2024,1330
95424,aout_2024,1970
95351,aout_2024,1030
95574,aout_2024,510
95680,aout_2024,3340
95019,aout_2024,1180
95288,aout_2024,630
95355,aout_2024,510
95039,aout_2024,410
95205,aout_2024,550
95229,aout_2024,720
95250,aout_2024,820
95488,aout_2024,820
95637,aout_2024,1330
95277,aout_2024,2960
95476,aout_2024,1410
95394,aout_2024,730
95060,aout_2024,660
95091,aout_2024,420
95203,aout_2024,1850
95218,aout_2024,1510
95480,aout_2024,320
95392,aout_2024,320
95134,aout_2024,350
95371,aout_2024,350
95183,aout_2024,560
95063,aout_2024,3490
95210,aout_2024,850
97105,aout_2024,1590
97120,aout_2024,2720
97116,aout_2024,2680
97112,aout_2024,700
97109,aout_2024,1050
97132,aout_2024,1170
97129,aout_2024,2880
97121,aout_2024,860
97122,aout_2024,940
97125,aout_2024,2490
97134,aout_2024,1220
97124,aout_2024,1070
97102,aout_2024,620
97103,aout_2024,3740
97104,aout_2024,810
97106,aout_2024,1160
97114,aout_2024,1130
97115,aout_2024,2520
97107,aout_2024,2730
97119,aout_2024,1140
97101,aout_2024,9230
97117,aout_2024,3460
97118,aout_2024,3110
97128,aout_2024,3450
97113,aout_2024,4270
97209,aout_2024,10270
97220,aout_2024,1650
97224,aout_2024,1990
97212,aout_2024,1230
97214,aout_2024,920
97221,aout_2024,1630
97230,aout_2024,1600
97206,aout_2024,760
97207,aout_2024,1840
97227,aout_2024,1180
97231,aout_2024,1080
97228,aout_2024,2170
97222,aout_2024,2760
97213,aout_2024,4740
97229,aout_2024,2180
97210,aout_2024,2260
97218,aout_2024,500
97223,aout_2024,1090
97232,aout_2024,1250
97217,aout_2024,1400
97302,aout_2024,8200
97304,aout_2024,3490
97362,aout_2024,130
97360,aout_2024,400
97311,aout_2024,6210
97357,aout_2024,190
97307,aout_2024,4260
97309,aout_2024,1880
97305,aout_2024,2010
97306,aout_2024,860
97353,aout_2024,370
97411,aout_2024,26890
97416,aout_2024,18570
97402,aout_2024,2430
97424,aout_2024,1460
97403,aout_2024,1410
97408,aout_2024,6450
97407,aout_2024,7850
97401,aout_2024,2070
97423,aout_2024,1770
97404,aout_2024,2900
97405,aout_2024,2560
97422,aout_2024,17160
97406,aout_2024,1350
97421,aout_2024,1410
97414,aout_2024,12080
97413,aout_2024,8360
97418,aout_2024,6230
97419,aout_2024,1460
97409,aout_2024,9830
97420,aout_2024,4290
97417,aout_2024,1230
97415,aout_2024,20710
97410,aout_2024,7290
97412,aout_2024,8820
01,aout_2024,49950
02,aout_2024,53870
03,aout_2024,28510
04,aout_2024,16880
06,aout_2024,99660
07,aout_2024,31000
08,aout_2024,25880
09,aout_2024,15760
10,aout_2024,29820
11,aout_2024,39460
12,aout_2024,20180
67,aout_2024,92590
13,aout_2024,210750
14,aout_2024,58230
15,aout_2024,8040
16,aout_2024,31790
17,aout_2024,58550
18,aout_2024,23090
19,aout_2024,18200
2A,aout_2024,9240
21,aout_2024,41080
22,aout_2024,49310
23,aout_2024,8730
79,aout_2024,26490
24,aout_2024,34250
25,aout_2024,44790
26,aout_2024,52670
91,aout_2024,100790
27,aout_2024,48960
28,aout_2024,34640
29,aout_2024,75350
30,aout_2024,79850
32,aout_2024,14270
33,aout_2024,157750
971,aout_2024,58600
973,aout_2024,30010
68,aout_2024,63370
2B,aout_2024,10910
31,aout_2024,144960
43,aout_2024,17550
52,aout_2024,12810
70,aout_2024,17950
74,aout_2024,68660
87,aout_2024,28990
05,aout_2024,13780
65,aout_2024,20230
92,aout_2024,130200
34,aout_2024,136910
35,aout_2024,93120
36,aout_2024,16080
37,aout_2024,53140
38,aout_2024,99230
39,aout_2024,18540
974,aout_2024,174570
40,aout_2024,38930
41,aout_2024,25440
42,aout_2024,66920
44,aout_2024,120770
45,aout_2024,60080
46,aout_2024,14940
47,aout_2024,30290
48,aout_2024,4720
49,aout_2024,72040
50,aout_2024,32870
51,aout_2024,48690
972,aout_2024,46560
53,aout_2024,21320
54,aout_2024,56530
55,aout_2024,14330
56,aout_2024,60620
57,aout_2024,86860
58,aout_2024,13480
59,aout_2024,267830
60,aout_2024,69790
61,aout_2024,20690
75,aout_2024,208030
62,aout_2024,130680
63,aout_2024,54430
64,aout_2024,57460
66,aout_2024,58040
69,aout_2024,166290
71,aout_2024,44480
72,aout_2024,48950
73,aout_2024,34420
77,aout_2024,119310
76,aout_2024,113220
93,aout_2024,181380
80,aout_2024,51370
81,aout_2024,36280
82,aout_2024,27810
90,aout_2024,13050
95,aout_2024,111340
94,aout_2024,118560
83,aout_2024,94790
84,aout_2024,66600
85,aout_2024,54510
86,aout_2024,34130
88,aout_2024,31280
89,aout_2024,26820
reg01,aout_2024,58600
reg02,aout_2024,46560
reg03,aout_2024,30010
reg04,aout_2024,174570
reg11,aout_2024,1082310
reg24,aout_2024,212470
reg27,aout_2024,220210
reg28,aout_2024,273980
reg32,aout_2024,573530
reg44,aout_2024,462150
reg52,aout_2024,317600
reg53,aout_2024,278390
reg75,aout_2024,525550
reg76,aout_2024,613420
reg84,aout_2024,677650
reg94,aout_2024,20140
01053,septembre_2024,4860
01344,septembre_2024,450
01283,septembre_2024,2880
01262,septembre_2024,640
01202,septembre_2024,590
01071,septembre_2024,380
01173,septembre_2024,1270
01033,septembre_2024,1890
01160,septembre_2024,940
01143,septembre_2024,720
01313,septembre_2024,550
01313,septembre_2024,550
01034,septembre_2024,810
01443,septembre_2024,330
01093,septembre_2024,370
01451,septembre_2024,440
01194,septembre_2024,480
01004,septembre_2024,1700
01427,septembre_2024,660
01322,septembre_2024,350
01354,septembre_2024,1020
01249,septembre_2024,790
01419,septembre_2024,350
01244,septembre_2024,610
01289,septembre_2024,480
02408,septembre_2024,3520
02691,septembre_2024,7320
02095,septembre_2024,900
02361,septembre_2024,640
02722,septembre_2024,3760
02173,septembre_2024,1490
02168,septembre_2024,2130
02340,septembre_2024,590
02381,septembre_2024,1230
02810,septembre_2024,1220
02738,septembre_2024,1660
03190,septembre_2024,2360
03185,septembre_2024,4130
03310,septembre_2024,2970
03095,septembre_2024,1280
03321,septembre_2024,950
03101,septembre_2024,660
03254,septembre_2024,390
03082,septembre_2024,630
03023,septembre_2024,730
03118,septembre_2024,520
04070,septembre_2024,1880
04112,septembre_2024,2750
04049,septembre_2024,570
04209,septembre_2024,810
04088,septembre_2024,600
04143,septembre_2024,550
05061,septembre_2024,3660
05023,septembre_2024,1350
05046,septembre_2024,730
06088,septembre_2024,36210
06030,septembre_2024,4440
06069,septembre_2024,4610
06157,septembre_2024,1440
06104,septembre_2024,1040
06079,septembre_2024,2410
06079,septembre_2024,2410
